Date,Account Type,Account Name,Category,Revenue Amount,Expense Amount,COGS,Gross Profit,Operating Expenses,Operating Profit (EBIT),Net Profit,Current Assets,Non-Current Assets,Current Liabilities,Non-Current Liabilities,Equity,Cash Inflows,Cash Outflows,Net Cash Flow,Cash Flow Category,Department,Region,Project,Currency,Budget Amount,Actual Amount
2021-01-31,Revenue,Subscription Revenue,Operating,556709.54,0.0,298369.09,258340.45,0.0,258340.45,258340.45,0.0,0.0,0.0,0.0,0.0,524468.66,0.0,524468.66,Operating,Sales,North America,Cybersecurity Hardening,USD,515393.52,556709.54
2021-01-31,Revenue,Service Revenue,Operating,488819.75,0.0,243804.28,245015.48,0.0,245015.48,245015.48,0.0,0.0,0.0,0.0,0.0,417410.17,0.0,417410.17,Operating,Sales,Europe,Working Capital Optimization,EUR,598259.89,488819.75
2021-01-31,Revenue,Maintenance Revenue,Operating,585271.22,0.0,287251.43,298019.79,0.0,298019.79,298019.79,0.0,0.0,0.0,0.0,0.0,538860.41,0.0,538860.41,Operating,Sales,North America,New Pricing Model 2.0,USD,569030.0,585271.22
2021-01-31,Expense,Insurance Expense,Operating,0.0,11596.48,0.0,0.0,11596.48,-11596.48,-11596.48,0.0,0.0,0.0,0.0,0.0,0.0,11596.48,-11596.48,Operating,Finance,Africa,Digital Self-Service Portal,GBP,10505.22,11596.48
2021-01-31,Expense,Utilities Expense,Operating,0.0,23041.61,0.0,0.0,23041.61,-23041.61,-23041.61,0.0,0.0,0.0,0.0,0.0,0.0,23041.61,-23041.61,Operating,Operations,North America,Cybersecurity Hardening,USD,22046.43,23041.61
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,18595.56,0.0,0.0,18595.56,-18595.56,-18595.56,0.0,0.0,0.0,0.0,0.0,0.0,18595.56,-18595.56,Operating,Marketing,North America,Product Launch Q3,USD,20018.02,18595.56
2021-01-31,Expense,Professional Services,Operating,0.0,119522.55,0.0,0.0,119522.55,-119522.55,-119522.55,0.0,0.0,0.0,0.0,0.0,0.0,119522.55,-119522.55,Operating,Finance,Asia-Pacific,APAC Growth 2023,JPY,116360.1,119522.55
2021-01-31,Expense,Rent Expense,Operating,0.0,10446.17,0.0,0.0,10446.17,-10446.17,-10446.17,0.0,0.0,0.0,0.0,0.0,0.0,10446.17,-10446.17,Operating,Operations,North America,New Pricing Model 2.0,USD,12712.1,10446.17
2021-01-31,Expense,Travel Expense,Operating,0.0,109423.26,0.0,0.0,109423.26,-109423.26,-109423.26,0.0,0.0,0.0,0.0,0.0,0.0,109423.26,-109423.26,Operating,Sales,North America,New Pricing Model 2.0,USD,93520.65,109423.26
2021-01-31,Expense,Professional Services,Operating,0.0,109804.53,0.0,0.0,109804.53,-109804.53,-109804.53,0.0,0.0,0.0,0.0,0.0,0.0,109804.53,-109804.53,Operating,Finance,Africa,Automation Wave 2022,GBP,124651.26,109804.53
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,162911.05,0.0,0.0,162911.05,-162911.05,-162911.05,0.0,0.0,0.0,0.0,0.0,0.0,162911.05,-162911.05,Operating,IT,Africa,Working Capital Optimization,GBP,162952.5,162911.05
2021-01-31,Expense,Professional Services,Operating,0.0,81062.33,0.0,0.0,81062.33,-81062.33,-81062.33,0.0,0.0,0.0,0.0,0.0,0.0,81062.33,-81062.33,Operating,Finance,Middle East,Middle East Distributor Program,USD,69813.4,81062.33
2021-01-31,Expense,Travel Expense,Operating,0.0,189209.86,0.0,0.0,189209.86,-189209.86,-189209.86,0.0,0.0,0.0,0.0,0.0,0.0,189209.86,-189209.86,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,189109.78,189209.86
2021-01-31,Expense,Insurance Expense,Operating,0.0,24681.48,0.0,0.0,24681.48,-24681.48,-24681.48,0.0,0.0,0.0,0.0,0.0,0.0,24681.48,-24681.48,Operating,Finance,North America,Cybersecurity Hardening,USD,23098.21,24681.48
2021-01-31,Expense,Salaries & Wages,Operating,0.0,3413.8,0.0,0.0,3413.8,-3413.8,-3413.8,0.0,0.0,0.0,0.0,0.0,0.0,3413.8,-3413.8,Operating,HR,Europe,Debt Refinancing 2024,EUR,2917.9,3413.8
2021-01-31,Expense,Utilities Expense,Operating,0.0,179632.42,0.0,0.0,179632.42,-179632.42,-179632.42,0.0,0.0,0.0,0.0,0.0,0.0,179632.42,-179632.42,Operating,Operations,Asia-Pacific,Data Platform Modernization,JPY,165812.93,179632.42
2021-01-31,Expense,Insurance Expense,Operating,0.0,313456.02,0.0,0.0,313456.02,-313456.02,-313456.02,0.0,0.0,0.0,0.0,0.0,0.0,313456.02,-313456.02,Operating,Finance,Middle East,Digital Self-Service Portal,USD,350820.58,313456.02
2021-01-31,Expense,Professional Services,Operating,0.0,62212.22,0.0,0.0,62212.22,-62212.22,-62212.22,0.0,0.0,0.0,0.0,0.0,0.0,62212.22,-62212.22,Operating,Finance,Asia-Pacific,Data Platform Modernization,JPY,54918.67,62212.22
2021-01-31,Expense,Insurance Expense,Operating,0.0,43856.59,0.0,0.0,43856.59,-43856.59,-43856.59,0.0,0.0,0.0,0.0,0.0,0.0,43856.59,-43856.59,Operating,Finance,Asia-Pacific,Cloud Migration,JPY,46374.62,43856.59
2021-01-31,Expense,Professional Services,Operating,0.0,99010.64,0.0,0.0,99010.64,-99010.64,-99010.64,0.0,0.0,0.0,0.0,0.0,0.0,99010.64,-99010.64,Operating,Finance,North America,Customer 360 Initiative,USD,104665.52,99010.64
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,13583.95,0.0,0.0,13583.95,-13583.95,-13583.95,0.0,0.0,0.0,0.0,0.0,0.0,13583.95,-13583.95,Operating,Marketing,Africa,Working Capital Optimization,GBP,13100.89,13583.95
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,25705.5,0.0,0.0,25705.5,-25705.5,-25705.5,0.0,0.0,0.0,0.0,0.0,0.0,25705.5,-25705.5,Operating,Marketing,Europe,Debt Refinancing 2024,EUR,27892.75,25705.5
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,29198.06,0.0,0.0,29198.06,-29198.06,-29198.06,0.0,0.0,0.0,0.0,0.0,0.0,29198.06,-29198.06,Operating,IT,Africa,Working Capital Optimization,GBP,28740.63,29198.06
2021-01-31,Expense,Professional Services,Operating,0.0,54513.78,0.0,0.0,54513.78,-54513.78,-54513.78,0.0,0.0,0.0,0.0,0.0,0.0,54513.78,-54513.78,Operating,Finance,Europe,ERP Implementation,EUR,58377.17,54513.78
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,105504.71,0.0,0.0,105504.71,-105504.71,-105504.71,0.0,0.0,0.0,0.0,0.0,0.0,105504.71,-105504.71,Operating,IT,North America,Cybersecurity Hardening,USD,112854.57,105504.71
2021-01-31,Expense,Rent Expense,Operating,0.0,19573.13,0.0,0.0,19573.13,-19573.13,-19573.13,0.0,0.0,0.0,0.0,0.0,0.0,19573.13,-19573.13,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,16988.15,19573.13
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,73419.49,0.0,0.0,73419.49,-73419.49,-73419.49,0.0,0.0,0.0,0.0,0.0,0.0,73419.49,-73419.49,Operating,IT,North America,New Pricing Model 2.0,USD,87453.78,73419.49
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,188766.47,0.0,0.0,188766.47,-188766.47,-188766.47,0.0,0.0,0.0,0.0,0.0,0.0,188766.47,-188766.47,Operating,IT,North America,Cybersecurity Hardening,USD,200732.03,188766.47
2021-01-31,Expense,Insurance Expense,Operating,0.0,121917.08,0.0,0.0,121917.08,-121917.08,-121917.08,0.0,0.0,0.0,0.0,0.0,0.0,121917.08,-121917.08,Operating,Finance,Europe,Debt Refinancing 2024,EUR,140060.93,121917.08
2021-01-31,Expense,Rent Expense,Operating,0.0,32795.18,0.0,0.0,32795.18,-32795.18,-32795.18,0.0,0.0,0.0,0.0,0.0,0.0,32795.18,-32795.18,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,33830.32,32795.18
2021-01-31,Expense,Professional Services,Operating,0.0,46746.06,0.0,0.0,46746.06,-46746.06,-46746.06,0.0,0.0,0.0,0.0,0.0,0.0,46746.06,-46746.06,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,51537.63,46746.06
2021-01-31,Expense,Insurance Expense,Operating,0.0,11284.01,0.0,0.0,11284.01,-11284.01,-11284.01,0.0,0.0,0.0,0.0,0.0,0.0,11284.01,-11284.01,Operating,Finance,Middle East,Middle East Distributor Program,USD,9976.86,11284.01
2021-01-31,Expense,R&D Expense,Operating,0.0,114179.03,0.0,0.0,114179.03,-114179.03,-114179.03,0.0,0.0,0.0,0.0,0.0,0.0,114179.03,-114179.03,Operating,IT,Asia-Pacific,APAC Growth 2023,JPY,103677.19,114179.03
2021-01-31,Expense,Rent Expense,Operating,0.0,8732.83,0.0,0.0,8732.83,-8732.83,-8732.83,0.0,0.0,0.0,0.0,0.0,0.0,8732.83,-8732.83,Operating,Operations,Asia-Pacific,APAC Growth 2023,JPY,8899.74,8732.83
2021-01-31,Expense,Insurance Expense,Operating,0.0,5511.51,0.0,0.0,5511.51,-5511.51,-5511.51,0.0,0.0,0.0,0.0,0.0,0.0,5511.51,-5511.51,Operating,Finance,North America,New Pricing Model 2.0,USD,5435.05,5511.51
2021-01-31,Expense,Professional Services,Operating,0.0,153460.69,0.0,0.0,153460.69,-153460.69,-153460.69,0.0,0.0,0.0,0.0,0.0,0.0,153460.69,-153460.69,Operating,Finance,North America,New Pricing Model 2.0,USD,148229.29,153460.69
2021-01-31,Expense,Utilities Expense,Operating,0.0,76821.94,0.0,0.0,76821.94,-76821.94,-76821.94,0.0,0.0,0.0,0.0,0.0,0.0,76821.94,-76821.94,Operating,Operations,Middle East,Digital Self-Service Portal,USD,78318.78,76821.94
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,158942.18,0.0,0.0,158942.18,-158942.18,-158942.18,0.0,0.0,0.0,0.0,0.0,0.0,158942.18,-158942.18,Operating,IT,Europe,ERP Implementation,EUR,144211.77,158942.18
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,47987.62,0.0,0.0,47987.62,-47987.62,-47987.62,0.0,0.0,0.0,0.0,0.0,0.0,47987.62,-47987.62,Operating,IT,Africa,Automation Wave 2022,GBP,52439.6,47987.62
2021-01-31,Expense,Insurance Expense,Operating,0.0,51874.96,0.0,0.0,51874.96,-51874.96,-51874.96,0.0,0.0,0.0,0.0,0.0,0.0,51874.96,-51874.96,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,46430.11,51874.96
2021-01-31,Expense,Rent Expense,Operating,0.0,1641.1,0.0,0.0,1641.1,-1641.1,-1641.1,0.0,0.0,0.0,0.0,0.0,0.0,1641.1,-1641.1,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,1705.36,1641.1
2021-01-31,Expense,Travel Expense,Operating,0.0,69745.51,0.0,0.0,69745.51,-69745.51,-69745.51,0.0,0.0,0.0,0.0,0.0,0.0,69745.51,-69745.51,Operating,Sales,Europe,Working Capital Optimization,EUR,63906.88,69745.51
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,43994.23,0.0,0.0,43994.23,-43994.23,-43994.23,0.0,0.0,0.0,0.0,0.0,0.0,43994.23,-43994.23,Operating,IT,Middle East,Digital Self-Service Portal,USD,49389.57,43994.23
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,41138.49,0.0,0.0,41138.49,-41138.49,-41138.49,0.0,0.0,0.0,0.0,0.0,0.0,41138.49,-41138.49,Operating,Marketing,Asia-Pacific,Data Platform Modernization,JPY,35058.68,41138.49
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,17037.16,0.0,0.0,17037.16,-17037.16,-17037.16,0.0,0.0,0.0,0.0,0.0,0.0,17037.16,-17037.16,Operating,IT,North America,New Pricing Model 2.0,USD,16097.91,17037.16
2021-01-31,Expense,R&D Expense,Operating,0.0,5539.67,0.0,0.0,5539.67,-5539.67,-5539.67,0.0,0.0,0.0,0.0,0.0,0.0,5539.67,-5539.67,Operating,IT,North America,Cybersecurity Hardening,USD,5159.85,5539.67
2021-01-31,Expense,Rent Expense,Operating,0.0,13437.43,0.0,0.0,13437.43,-13437.43,-13437.43,0.0,0.0,0.0,0.0,0.0,0.0,13437.43,-13437.43,Operating,Operations,North America,Customer 360 Initiative,USD,16437.19,13437.43
2021-01-31,Expense,Professional Services,Operating,0.0,19397.15,0.0,0.0,19397.15,-19397.15,-19397.15,0.0,0.0,0.0,0.0,0.0,0.0,19397.15,-19397.15,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,19256.44,19397.15
2021-01-31,Expense,Travel Expense,Operating,0.0,76203.56,0.0,0.0,76203.56,-76203.56,-76203.56,0.0,0.0,0.0,0.0,0.0,0.0,76203.56,-76203.56,Operating,Sales,Europe,ERP Implementation,EUR,69855.86,76203.56
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,61426.07,0.0,0.0,61426.07,-61426.07,-61426.07,0.0,0.0,0.0,0.0,0.0,0.0,61426.07,-61426.07,Operating,Marketing,Europe,Market Expansion Europe,EUR,63786.68,61426.07
2021-01-31,Expense,Insurance Expense,Operating,0.0,38191.22,0.0,0.0,38191.22,-38191.22,-38191.22,0.0,0.0,0.0,0.0,0.0,0.0,38191.22,-38191.22,Operating,Finance,Europe,Market Expansion Europe,EUR,37437.72,38191.22
2021-01-31,Expense,Travel Expense,Operating,0.0,23016.01,0.0,0.0,23016.01,-23016.01,-23016.01,0.0,0.0,0.0,0.0,0.0,0.0,23016.01,-23016.01,Operating,Sales,Asia-Pacific,Data Platform Modernization,JPY,22118.16,23016.01
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,58568.56,0.0,0.0,58568.56,-58568.56,-58568.56,0.0,0.0,0.0,0.0,0.0,0.0,58568.56,-58568.56,Operating,IT,Europe,Working Capital Optimization,EUR,70113.82,58568.56
2021-01-31,Expense,R&D Expense,Operating,0.0,10913.56,0.0,0.0,10913.56,-10913.56,-10913.56,0.0,0.0,0.0,0.0,0.0,0.0,10913.56,-10913.56,Operating,IT,Middle East,Digital Self-Service Portal,USD,13538.18,10913.56
2021-01-31,Expense,IT Software Subscriptions,Operating,0.0,36865.39,0.0,0.0,36865.39,-36865.39,-36865.39,0.0,0.0,0.0,0.0,0.0,0.0,36865.39,-36865.39,Operating,IT,Middle East,Middle East Distributor Program,USD,44969.91,36865.39
2021-01-31,Expense,Travel Expense,Operating,0.0,29385.78,0.0,0.0,29385.78,-29385.78,-29385.78,0.0,0.0,0.0,0.0,0.0,0.0,29385.78,-29385.78,Operating,Sales,North America,Product Launch Q3,USD,27921.47,29385.78
2021-01-31,Expense,Professional Services,Operating,0.0,91929.68,0.0,0.0,91929.68,-91929.68,-91929.68,0.0,0.0,0.0,0.0,0.0,0.0,91929.68,-91929.68,Operating,Finance,North America,Product Launch Q3,USD,91018.7,91929.68
2021-01-31,Expense,Insurance Expense,Operating,0.0,57620.68,0.0,0.0,57620.68,-57620.68,-57620.68,0.0,0.0,0.0,0.0,0.0,0.0,57620.68,-57620.68,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,59362.96,57620.68
2021-01-31,Expense,Travel Expense,Operating,0.0,21520.92,0.0,0.0,21520.92,-21520.92,-21520.92,0.0,0.0,0.0,0.0,0.0,0.0,21520.92,-21520.92,Operating,Sales,North America,Customer 360 Initiative,USD,23928.8,21520.92
2021-01-31,Expense,Professional Services,Operating,0.0,24222.08,0.0,0.0,24222.08,-24222.08,-24222.08,0.0,0.0,0.0,0.0,0.0,0.0,24222.08,-24222.08,Operating,Finance,Middle East,ERP Implementation,USD,25964.36,24222.08
2021-01-31,Expense,Travel Expense,Operating,0.0,6580.39,0.0,0.0,6580.39,-6580.39,-6580.39,0.0,0.0,0.0,0.0,0.0,0.0,6580.39,-6580.39,Operating,Sales,North America,New Pricing Model 2.0,USD,7842.41,6580.39
2021-01-31,Expense,Rent Expense,Operating,0.0,41922.42,0.0,0.0,41922.42,-41922.42,-41922.42,0.0,0.0,0.0,0.0,0.0,0.0,41922.42,-41922.42,Operating,Operations,Asia-Pacific,Cloud Migration,JPY,42162.87,41922.42
2021-01-31,Expense,Travel Expense,Operating,0.0,22147.11,0.0,0.0,22147.11,-22147.11,-22147.11,0.0,0.0,0.0,0.0,0.0,0.0,22147.11,-22147.11,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,26928.2,22147.11
2021-01-31,Expense,R&D Expense,Operating,0.0,3467.49,0.0,0.0,3467.49,-3467.49,-3467.49,0.0,0.0,0.0,0.0,0.0,0.0,3467.49,-3467.49,Operating,IT,North America,Product Launch Q3,USD,4129.49,3467.49
2021-01-31,Expense,Salaries & Wages,Operating,0.0,1731.15,0.0,0.0,1731.15,-1731.15,-1731.15,0.0,0.0,0.0,0.0,0.0,0.0,1731.15,-1731.15,Operating,HR,North America,Customer 360 Initiative,USD,2036.9,1731.15
2021-01-31,Expense,Marketing & Advertising,Operating,0.0,65501.34,0.0,0.0,65501.34,-65501.34,-65501.34,0.0,0.0,0.0,0.0,0.0,0.0,65501.34,-65501.34,Operating,Marketing,Africa,Digital Self-Service Portal,GBP,63796.98,65501.34
2021-01-31,Expense,Insurance Expense,Operating,0.0,21187.62,0.0,0.0,21187.62,-21187.62,-21187.62,0.0,0.0,0.0,0.0,0.0,0.0,21187.62,-21187.62,Operating,Finance,North America,Cybersecurity Hardening,USD,18272.06,21187.62
2021-01-31,Expense,Salaries & Wages,Operating,0.0,9017.24,0.0,0.0,9017.24,-9017.24,-9017.24,0.0,0.0,0.0,0.0,0.0,0.0,9017.24,-9017.24,Operating,HR,Asia-Pacific,Data Platform Modernization,JPY,9667.0,9017.24
2021-01-31,Expense,Depreciation Expense,Operating,0.0,16986.27,0.0,0.0,16986.27,-16986.27,-16986.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Capital Base Depreciation,USD,20783.63,16986.27
2021-01-31,Expense,Depreciation Expense,Operating,0.0,10747.22,0.0,0.0,10747.22,-10747.22,-10747.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Capital Base Depreciation,USD,12048.12,10747.22
2021-01-31,Expense,Interest Expense,Financing,0.0,223763.18,0.0,0.0,0.0,0.0,-223763.18,0.0,0.0,0.0,0.0,0.0,0.0,223763.18,-223763.18,Financing,Finance,Middle East,Debt Servicing,USD,244467.48,223763.18
2021-01-31,Expense,Income Tax Expense,Taxes,0.0,664651.95,0.0,0.0,0.0,0.0,-664651.95,0.0,0.0,0.0,0.0,0.0,0.0,664651.95,-664651.95,Operating,Finance,North America,Tax Provision,USD,602364.76,664651.95
2021-01-31,Asset,Cash and Cash Equivalents,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44781335.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Africa,Company-Wide,GBP,54683888.01,44781335.91
2021-01-31,Asset,Accounts Receivable,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18919615.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,17542683.2,18919615.2
2021-01-31,Asset,Inventory,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476798.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Africa,Company-Wide,GBP,3006147.36,3476798.97
2021-01-31,Asset,Prepaid Expenses,Operating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389623.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Europe,Company-Wide,EUR,1486351.53,1389623.6
2021-01-31,Asset,"Property, Plant & Equipment",Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40185143.02,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,North America,Company-Wide,USD,42544426.69,40185143.02
2021-01-31,Asset,Intangible Assets,Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85668494.01,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,North America,Company-Wide,USD,75453366.62,85668494.01
2021-01-31,Liability,Accounts Payable,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15227818.85,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Asia-Pacific,Company-Wide,JPY,16576673.02,15227818.85
2021-01-31,Liability,Accrued Expenses,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12414539.07,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,10518546.1,12414539.07
2021-01-31,Liability,Short-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7758528.91,0.0,0.0,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,7281449.42,7758528.91
2021-01-31,Liability,Deferred Revenue,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7956978.77,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Europe,Company-Wide,EUR,7236646.22,7956978.77
2021-01-31,Liability,Long-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42371840.55,0.0,0.0,0.0,0.0,Financing,Finance,Africa,Company-Wide,GBP,35480440.71,42371840.55
2021-01-31,Liability,Lease Liabilities,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5576517.32,0.0,0.0,0.0,0.0,Financing,Finance,Europe,Company-Wide,EUR,6899337.59,5576517.32
2021-01-31,Equity,Common Stock,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47963141.4,0.0,0.0,0.0,Financing,Finance,Africa,Company-Wide,GBP,46896967.46,47963141.4
2021-01-31,Equity,Retained Earnings,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52353285.73,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,57839539.43,52369453.88
2021-01-31,Equity,Additional Paid-In Capital,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782191.97,0.0,0.0,0.0,Financing,Finance,Europe,Company-Wide,EUR,2343571.97,2782191.97
2021-01-31,Liability,Accounts Payable - Vendor Split,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214806.54,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Middle East,Company-Wide,USD,243107.68,214806.54
2021-01-31,Asset,PP&E - Construction in Progress,Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198638.4,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,Europe,Company-Wide,EUR,191228.82,198638.4
2021-02-28,Revenue,Service Revenue,Operating,373700.68,0.0,183057.03,190643.66,0.0,190643.66,190643.66,0.0,0.0,0.0,0.0,0.0,348684.79,0.0,348684.79,Operating,Operations,Middle East,Middle East Distributor Program,USD,445825.23,373700.68
2021-02-28,Revenue,Service Revenue,Operating,470847.69,0.0,266267.58,204580.11,0.0,204580.11,204580.11,0.0,0.0,0.0,0.0,0.0,406956.94,0.0,406956.94,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,565415.53,470847.69
2021-02-28,Revenue,Service Revenue,Operating,266515.1,0.0,144437.73,122077.37,0.0,122077.37,122077.37,0.0,0.0,0.0,0.0,0.0,236735.37,0.0,236735.37,Operating,Sales,Middle East,Digital Self-Service Portal,USD,260898.81,266515.1
2021-02-28,Revenue,Maintenance Revenue,Operating,540573.03,0.0,277652.24,262920.8,0.0,262920.8,262920.8,0.0,0.0,0.0,0.0,0.0,470647.91,0.0,470647.91,Operating,Operations,North America,Customer 360 Initiative,USD,580704.81,540573.03
2021-02-28,Revenue,Maintenance Revenue,Operating,583241.21,0.0,293067.6,290173.61,0.0,290173.61,290173.61,0.0,0.0,0.0,0.0,0.0,482714.12,0.0,482714.12,Operating,Operations,North America,Customer 360 Initiative,USD,719266.42,583241.21
2021-02-28,Revenue,Subscription Revenue,Operating,489525.66,0.0,255139.22,234386.45,0.0,234386.45,234386.45,0.0,0.0,0.0,0.0,0.0,414245.76,0.0,414245.76,Operating,Sales,Europe,Working Capital Optimization,EUR,487098.64,489525.66
2021-02-28,Revenue,Service Revenue,Operating,481226.38,0.0,259684.35,221542.04,0.0,221542.04,221542.04,0.0,0.0,0.0,0.0,0.0,401722.08,0.0,401722.08,Operating,Sales,Europe,Working Capital Optimization,EUR,417447.53,481226.38
2021-02-28,Revenue,Service Revenue,Operating,335073.37,0.0,148483.71,186589.66,0.0,186589.66,186589.66,0.0,0.0,0.0,0.0,0.0,307721.99,0.0,307721.99,Operating,Sales,Europe,ERP Implementation,EUR,307542.93,335073.37
2021-02-28,Revenue,Service Revenue,Operating,350149.53,0.0,196537.94,153611.6,0.0,153611.6,153611.6,0.0,0.0,0.0,0.0,0.0,301677.56,0.0,301677.56,Operating,Operations,Europe,ERP Implementation,EUR,389389.78,350149.53
2021-02-28,Revenue,Maintenance Revenue,Operating,631494.02,0.0,291102.92,340391.1,0.0,340391.1,340391.1,0.0,0.0,0.0,0.0,0.0,528357.8,0.0,528357.8,Operating,Sales,Asia-Pacific,APAC Growth 2023,JPY,701307.02,631494.02
2021-02-28,Revenue,Maintenance Revenue,Operating,301069.51,0.0,167338.03,133731.48,0.0,133731.48,133731.48,0.0,0.0,0.0,0.0,0.0,264216.58,0.0,264216.58,Operating,Marketing,Africa,Digital Self-Service Portal,GBP,273967.14,301069.51
2021-02-28,Revenue,Licensing Revenue,Non-Operating,438548.59,0.0,210925.4,227623.2,0.0,227623.2,227623.2,0.0,0.0,0.0,0.0,0.0,411414.25,0.0,411414.25,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,527879.03,438548.59
2021-02-28,Revenue,Subscription Revenue,Operating,611372.78,0.0,263509.7,347863.07,0.0,347863.07,347863.07,0.0,0.0,0.0,0.0,0.0,580704.89,0.0,580704.89,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,699528.76,611372.78
2021-02-28,Revenue,Licensing Revenue,Non-Operating,246045.73,0.0,130854.75,115190.98,0.0,115190.98,115190.98,0.0,0.0,0.0,0.0,0.0,228896.41,0.0,228896.41,Operating,Marketing,Middle East,Digital Self-Service Portal,USD,262922.28,246045.73
2021-02-28,Revenue,Service Revenue,Operating,639860.76,0.0,309145.78,330714.98,0.0,330714.98,330714.98,0.0,0.0,0.0,0.0,0.0,587160.58,0.0,587160.58,Operating,Sales,North America,New Pricing Model 2.0,USD,686174.51,639860.76
2021-02-28,Revenue,Subscription Revenue,Operating,505508.39,0.0,249799.52,255708.87,0.0,255708.87,255708.87,0.0,0.0,0.0,0.0,0.0,424386.17,0.0,424386.17,Operating,Sales,North America,New Pricing Model 2.0,USD,580116.84,505508.39
